"gene","pval","effect","fdr"
"ABCE1","1.8566785838795e-15","-0.652561750752648",8.39167618668106e-15
"ABCF1","5.44754363004472e-24","0.807212669960027",7.9517996128638e-23
"ABCF2","0.253784896814925","0.0670204159019532",0.286627990407778
"ABCF3","7.75035227215651e-20","0.816647112664476",5.9403002866458e-19
"ABCG2","0.00454424594431877","-0.504223794640108",0.00640733475806709
"ABHD10","1.58494097285771e-10","1.44776804143721",4.45419948818226e-10
"ABHD11","0.0190012300637951","0.302663750522595",0.0249542711976548
"ABHD12","0.0428145019371975","-0.226408529168931",0.0539244902962044
"ABHD13","0.103832777378369","0.0710211220516164",0.124424411024858
"ABHD14A","0.000124236159389968","2.54095184665086",0.000204357074869675
"ABHD14B","4.45597641860089e-29","2.32371608779559",1.90063790703353e-27
"ABHD15","0.0119022463003821","-0.150302999337162",0.0160208787974952
"ABHD16A","0.401617739194293","0.119366189964551",0.438124400385448
"ABHD17A","2.35560205996957e-14","-1.03020267724315",9.53563972755965e-14
"ABHD17B","1.27992894093505e-06","0.223657674331734",2.5477050212188e-06
"ABHD18","0.928929650308396","-0.00219294844464879",0.937781131607441
"ABHD2","0.680327531209932","-0.466519841485345",0.70881539230321
"ABHD3","0.749192438871112","-0.0345248785151338",0.77231566229306
"ABHD4","1.85826770963307e-19","0.41384217955429",1.3452984381348e-18
"ABHD5","6.02394543296483e-22","0.732799082571789",6.28749304565704e-21
"ABHD6","6.22478159987741e-10","1.21751687835378",1.66439004351675e-09
"ABI2","1.22468111394378e-20","0.195977553607889",1.04746380344514e-19
"ABI3","3.46755129770251e-23","-0.865678224762034",4.4428846471083e-22
"ABL1","1.31543266399127e-09","0.352512963533087",3.40540148142564e-09
"ABL2","3.16306975996107e-14","-0.744531723819294",1.26432966916416e-13
"ABO","8.7917777449381e-14","0.853216165721235",3.35757310546028e-13
"ABRACL","0.0233635315233351","0.219228341356923",0.0304056103684349
"ABT1","4.80175422701946e-13","-0.29998333918117",1.70063567213597e-12
"ABTB1","0.0178924621846717","0.174145645608007",0.023584539117802
"ABTB2","1.71335361293842e-14","0.607565278040742",7.03989705933372e-14
"ACAA1","5.66284923307642e-29","11.0068799250346",2.34437199552529e-27
"ACAA2","3.03921863118034e-07","4.55284613241467",6.42054484841764e-07
"ACACB","2.24480084525488e-17","1.39681958093913",1.26460964712958e-16
"ACAD11","8.64303757599605e-12","-6.1465892663877",2.71382566081227e-11
"ACAD8","1.45246786836105e-30","1.96576753816326",8.72632067497648e-29
"ACAD9","2.83274269255489e-06","-0.422422633467655",5.45563208556359e-06
"ACADL","6.02152476613988e-06","-1.17232288146696",1.12303773463517e-05
"ACADM","1.64030855431008e-17","4.76424779274356",9.39102857967299e-17
"ACADS","0.250861077317021","-0.221442213924963",0.283683483852245
"ACADSB","3.44474364951313e-28","4.47774184551441",1.16635942194683e-26
"ACAP1","2.41451380282021e-21","-0.57579171406547",2.30278197242214e-20
"ACAP2","6.56708694586211e-19","-0.753268482635508",4.42582131857588e-18
"ACAP3","0.0364005242455203","0.101780321240531",0.0462541095423151
"ACAT1","0.0120633917107542","11.4073075294804",0.016226702870452
"ACAT2","4.45004028174944e-14","0.260831297158174",1.74965071412918e-13
"ACBD3","3.21878163226336e-15","-0.966676822616126",1.42409768400049e-14
"ACBD4","0.0918767561382411","0.130259634263397",0.110884575971349
"ACBD6","2.44146053418398e-09","-0.580175287197082",6.18239800650598e-09
"ACBD7","6.55953610490867e-05","0.0297393279548216",0.000111069099916936
